measurement_set_id,measurement_set_sequence,measurement_set_timestamp_utc,sample_index,sample_timestamp_utc,collector_id,device_name,environment,building,floor,capture_interval_seconds_config,wdutil_samples_config,wdutil_delay_seconds_config,unredactor_found,unredactor_parse_error,unredactor_ssid,unredactor_bssid,unredactor_interface,wdutil_ssid,wdutil_bssid,wdutil_rssi_dbm,wdutil_noise_dbm,wdutil_tx_rate,wdutil_channel,wdutil_mac_address,wdutil_security,wdutil_phy_mode,wdutil_mcs_index,wdutil_nss,wdutil_cca,legacy_extra_columns_json,raw_measurement_json_path
97b5b57b4334,20,2026-04-28T00:13:06.582309+00:00,0,2026-04-28T00:13:06.652032+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,54:33:c6:c6:79:e2,en0,<redacted>,<redacted>,-72,-94,103.0 Mbps,2g11/20,<redacted> (hw=<redacted>),None,11ax,4,2,27 %,null,data/wifi_raw/97b5b57b4334.json
97b5b57b4334,20,2026-04-28T00:13:06.582309+00:00,1,2026-04-28T00:13:07.817425+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,54:33:c6:c6:79:e2,en0,<redacted>,<redacted>,-74,-94,103.0 Mbps,2g11/20,<redacted> (hw=<redacted>),None,11ax,4,2,27 %,null,data/wifi_raw/97b5b57b4334.json
97b5b57b4334,20,2026-04-28T00:13:06.582309+00:00,2,2026-04-28T00:13:09.019346+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,54:33:c6:c6:79:e2,en0,<redacted>,<redacted>,-72,-94,103.0 Mbps,2g11/20,<redacted> (hw=<redacted>),None,11ax,4,2,27 %,null,data/wifi_raw/97b5b57b4334.json
7779af2a7022,21,2026-04-28T00:13:11.587420+00:00,0,2026-04-28T00:13:11.659050+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,54:33:c6:c6:79:e2,en0,<redacted>,<redacted>,-78,-94,103.0 Mbps,2g11/20,<redacted> (hw=<redacted>),None,11ax,8,1,19 %,null,data/wifi_raw/7779af2a7022.json
7779af2a7022,21,2026-04-28T00:13:11.587420+00:00,1,2026-04-28T00:13:12.834484+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,54:33:c6:c6:79:e2,en0,<redacted>,<redacted>,-80,-94,103.0 Mbps,2g11/20,<redacted> (hw=<redacted>),None,11ax,7,2,19 %,null,data/wifi_raw/7779af2a7022.json
7779af2a7022,21,2026-04-28T00:13:11.587420+00:00,2,2026-04-28T00:13:14.130170+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,54:33:c6:c6:79:e2,en0,<redacted>,<redacted>,-78,0,0.0 Mbps,2g6/20,<redacted> (hw=<redacted>),None,11ax,5,2,0 %,null,data/wifi_raw/7779af2a7022.json
114b8dcf87bb,22,2026-04-28T00:13:16.590266+00:00,0,2026-04-28T00:13:16.660132+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,54:33:c6:b6:47:82,en0,<redacted>,<redacted>,-78,-90,0.0 Mbps,2g6/20,<redacted> (hw=<redacted>),None,11ax,5,2,19 %,null,data/wifi_raw/114b8dcf87bb.json
114b8dcf87bb,22,2026-04-28T00:13:16.590266+00:00,1,2026-04-28T00:13:17.839696+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,54:33:c6:b6:47:82,en0,<redacted>,<redacted>,-80,-90,0.0 Mbps,2g6/20,<redacted> (hw=<redacted>),None,11ax,5,2,19 %,null,data/wifi_raw/114b8dcf87bb.json
114b8dcf87bb,22,2026-04-28T00:13:16.590266+00:00,2,2026-04-28T00:13:19.048354+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,54:33:c6:b6:47:82,en0,<redacted>,<redacted>,-78,-90,97.0 Mbps,2g6/20,<redacted> (hw=<redacted>),None,11ax,4,2,19 %,null,data/wifi_raw/114b8dcf87bb.json
35b5e5f5057e,23,2026-04-28T00:13:21.593127+00:00,0,2026-04-28T00:13:21.664230+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,54:33:c6:b6:47:82,en0,<redacted>,<redacted>,-80,-90,97.0 Mbps,2g6/20,<redacted> (hw=<redacted>),None,11ax,4,2,19 %,null,data/wifi_raw/35b5e5f5057e.json
35b5e5f5057e,23,2026-04-28T00:13:21.593127+00:00,1,2026-04-28T00:13:22.826783+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,54:33:c6:b6:47:82,en0,<redacted>,<redacted>,-78,-90,97.0 Mbps,2g6/20,<redacted> (hw=<redacted>),None,11ax,4,2,19 %,null,data/wifi_raw/35b5e5f5057e.json
35b5e5f5057e,23,2026-04-28T00:13:21.593127+00:00,2,2026-04-28T00:13:24.004248+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,54:33:c6:b6:47:82,en0,<redacted>,<redacted>,-78,-90,137.0 Mbps,2g6/20,<redacted> (hw=<redacted>),None,11ax,5,2,19 %,null,data/wifi_raw/35b5e5f5057e.json
9561b7527a7d,24,2026-04-28T00:13:26.597346+00:00,0,2026-04-28T00:13:26.670812+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,54:33:c6:b6:47:82,en0,<redacted>,<redacted>,-80,-90,137.0 Mbps,2g6/20,<redacted> (hw=<redacted>),None,11ax,5,2,21 %,null,data/wifi_raw/9561b7527a7d.json
9561b7527a7d,24,2026-04-28T00:13:26.597346+00:00,1,2026-04-28T00:13:27.847272+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,54:33:c6:b6:47:82,en0,<redacted>,<redacted>,-79,-90,137.0 Mbps,2g6/20,<redacted> (hw=<redacted>),None,11ax,5,2,21 %,null,data/wifi_raw/9561b7527a7d.json
9561b7527a7d,24,2026-04-28T00:13:26.597346+00:00,2,2026-04-28T00:13:29.053861+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,54:33:c6:b6:47:82,en0,<redacted>,<redacted>,-79,-90,137.0 Mbps,2g6/20,<redacted> (hw=<redacted>),None,11ax,5,2,21 %,null,data/wifi_raw/9561b7527a7d.json
c38c6ac9a075,25,2026-04-28T00:13:31.602459+00:00,0,2026-04-28T00:13:31.675040+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,54:33:c6:b6:47:82,en0,<redacted>,<redacted>,-77,-90,137.0 Mbps,2g6/20,<redacted> (hw=<redacted>),None,11ax,5,2,27 %,null,data/wifi_raw/c38c6ac9a075.json
c38c6ac9a075,25,2026-04-28T00:13:31.602459+00:00,1,2026-04-28T00:13:32.855579+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,54:33:c6:b6:47:82,en0,<redacted>,<redacted>,-77,-90,137.0 Mbps,2g6/20,<redacted> (hw=<redacted>),None,11ax,5,2,27 %,null,data/wifi_raw/c38c6ac9a075.json
c38c6ac9a075,25,2026-04-28T00:13:31.602459+00:00,2,2026-04-28T00:13:34.026272+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,54:33:c6:b6:47:82,en0,<redacted>,<redacted>,-78,-90,137.0 Mbps,2g6/20,<redacted> (hw=<redacted>),None,11ax,5,2,27 %,null,data/wifi_raw/c38c6ac9a075.json
bffb62822143,26,2026-04-28T00:13:36.605646+00:00,0,2026-04-28T00:13:36.695260+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,54:33:c6:c6:79:e2,en0,<redacted>,<redacted>,-69,-90,0.0 Mbps,2g11/20,<redacted> (hw=<redacted>),None,11ax,7,2,0 %,null,data/wifi_raw/bffb62822143.json
bffb62822143,26,2026-04-28T00:13:36.605646+00:00,1,2026-04-28T00:13:37.875678+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,54:33:c6:c6:79:e2,en0,<redacted>,<redacted>,-72,-90,0.0 Mbps,2g11/20,<redacted> (hw=<redacted>),None,11ax,6,2,0 %,null,data/wifi_raw/bffb62822143.json
bffb62822143,26,2026-04-28T00:13:36.605646+00:00,2,2026-04-28T00:13:39.077959+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,54:33:c6:c6:79:e2,en0,<redacted>,<redacted>,-75,-90,0.0 Mbps,2g11/20,<redacted> (hw=<redacted>),None,11ax,5,2,0 %,null,data/wifi_raw/bffb62822143.json
6beaf654be8b,27,2026-04-28T00:13:41.610741+00:00,0,2026-04-28T00:13:41.683060+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,54:33:c6:c6:79:e2,en0,<redacted>,<redacted>,-76,-90,137.0 Mbps,2g11/20,<redacted> (hw=<redacted>),None,11ax,5,2,0 %,null,data/wifi_raw/6beaf654be8b.json
6beaf654be8b,27,2026-04-28T00:13:41.610741+00:00,1,2026-04-28T00:13:42.848858+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,54:33:c6:c6:79:e2,en0,<redacted>,<redacted>,-74,-90,137.0 Mbps,2g11/20,<redacted> (hw=<redacted>),None,11ax,4,2,43 %,null,data/wifi_raw/6beaf654be8b.json
6beaf654be8b,27,2026-04-28T00:13:41.610741+00:00,2,2026-04-28T00:13:44.029618+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,54:33:c6:c6:79:e2,en0,<redacted>,<redacted>,-74,-90,137.0 Mbps,2g11/20,<redacted> (hw=<redacted>),None,11ax,4,2,43 %,null,data/wifi_raw/6beaf654be8b.json
f46d2251d654,28,2026-04-28T00:13:46.613917+00:00,0,2026-04-28T00:13:46.687913+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,54:33:c6:c6:79:e2,en0,<redacted>,<redacted>,-77,-90,130.0 Mbps,2g11/20,<redacted> (hw=<redacted>),None,11ax,4,2,43 %,null,data/wifi_raw/f46d2251d654.json
f46d2251d654,28,2026-04-28T00:13:46.613917+00:00,1,2026-04-28T00:13:47.886752+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,54:33:c6:c6:79:e2,en0,<redacted>,<redacted>,-73,-90,130.0 Mbps,2g11/20,<redacted> (hw=<redacted>),None,11ax,5,2,43 %,null,data/wifi_raw/f46d2251d654.json
f46d2251d654,28,2026-04-28T00:13:46.613917+00:00,2,2026-04-28T00:13:49.073548+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,54:33:c6:c6:79:e2,en0,<redacted>,<redacted>,-80,-90,130.0 Mbps,2g11/20,<redacted> (hw=<redacted>),None,11ax,4,2,43 %,null,data/wifi_raw/f46d2251d654.json
94be0286b07b,29,2026-04-28T00:13:51.618055+00:00,0,2026-04-28T00:13:51.688706+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,54:33:c6:c6:79:e2,en0,<redacted>,<redacted>,-79,-90,130.0 Mbps,2g11/20,<redacted> (hw=<redacted>),None,11ax,5,2,54 %,null,data/wifi_raw/94be0286b07b.json
94be0286b07b,29,2026-04-28T00:13:51.618055+00:00,1,2026-04-28T00:13:52.867745+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,54:33:c6:c6:79:e2,en0,<redacted>,<redacted>,-80,-90,130.0 Mbps,2g11/20,<redacted> (hw=<redacted>),None,11ax,4,2,54 %,null,data/wifi_raw/94be0286b07b.json
94be0286b07b,29,2026-04-28T00:13:51.618055+00:00,2,2026-04-28T00:13:54.080600+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,54:33:c6:c6:79:e2,en0,<redacted>,<redacted>,-80,-90,130.0 Mbps,2g11/20,<redacted> (hw=<redacted>),None,11ax,4,2,54 %,null,data/wifi_raw/94be0286b07b.json
5ba5f5f1759b,30,2026-04-28T00:13:56.621581+00:00,0,2026-04-28T00:13:56.702473+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,54:33:c6:c6:79:e2,en0,<redacted>,<redacted>,-81,-90,32.0 Mbps,2g11/20,<redacted> (hw=<redacted>),None,11ax,4,2,41 %,null,data/wifi_raw/5ba5f5f1759b.json
5ba5f5f1759b,30,2026-04-28T00:13:56.621581+00:00,1,2026-04-28T00:13:57.886207+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,54:33:c6:c6:79:e2,en0,<redacted>,<redacted>,-81,-90,32.0 Mbps,2g11/20,<redacted> (hw=<redacted>),None,11ax,4,2,41 %,null,data/wifi_raw/5ba5f5f1759b.json
5ba5f5f1759b,30,2026-04-28T00:13:56.621581+00:00,2,2026-04-28T00:13:59.063474+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,54:33:c6:c6:79:e2,en0,<redacted>,<redacted>,-81,-90,32.0 Mbps,2g11/20,<redacted> (hw=<redacted>),None,11ax,1,2,41 %,null,data/wifi_raw/5ba5f5f1759b.json
8583445a5310,31,2026-04-28T00:14:01.622221+00:00,0,2026-04-28T00:14:01.690080+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,54:33:c6:c6:79:e2,en0,<redacted>,<redacted>,-82,-90,34.0 Mbps,2g11/20,<redacted> (hw=<redacted>),None,11ax,1,2,42 %,null,data/wifi_raw/8583445a5310.json
8583445a5310,31,2026-04-28T00:14:01.622221+00:00,1,2026-04-28T00:14:02.873110+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,54:33:c6:c6:79:e2,en0,<redacted>,<redacted>,-79,-90,0.0 Mbps,2g11/20,<redacted> (hw=<redacted>),None,11ax,7,2,0 %,null,data/wifi_raw/8583445a5310.json
8583445a5310,31,2026-04-28T00:14:01.622221+00:00,2,2026-04-28T00:14:04.077482+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,54:33:c6:c6:79:e2,en0,<redacted>,<redacted>,-79,-90,0.0 Mbps,2g11/20,<redacted> (hw=<redacted>),None,11ax,2,2,0 %,null,data/wifi_raw/8583445a5310.json
abe14010f788,32,2026-04-28T00:14:06.627322+00:00,0,2026-04-28T00:14:06.700095+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,a8:3a:79:c3:bb:22,en0,<redacted>,<redacted>,-77,-90,0.0 Mbps,2g11/20,<redacted> (hw=<redacted>),None,11ax,2,2,56 %,null,data/wifi_raw/abe14010f788.json
abe14010f788,32,2026-04-28T00:14:06.627322+00:00,1,2026-04-28T00:14:07.856031+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,a8:3a:79:c3:bb:22,en0,<redacted>,<redacted>,-77,-90,65.0 Mbps,2g11/20,<redacted> (hw=<redacted>),None,11ax,2,2,65 %,null,data/wifi_raw/abe14010f788.json
abe14010f788,32,2026-04-28T00:14:06.627322+00:00,2,2026-04-28T00:14:09.047128+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,a8:3a:79:c3:bb:22,en0,<redacted>,<redacted>,-76,-90,65.0 Mbps,2g11/20,<redacted> (hw=<redacted>),None,11ax,2,2,65 %,null,data/wifi_raw/abe14010f788.json
81d02a893cb3,33,2026-04-28T00:14:11.630557+00:00,0,2026-04-28T00:14:11.718644+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,a8:3a:79:c3:bb:22,en0,<redacted>,<redacted>,-79,-90,65.0 Mbps,2g11/20,<redacted> (hw=<redacted>),None,11ax,3,2,65 %,null,data/wifi_raw/81d02a893cb3.json
81d02a893cb3,33,2026-04-28T00:14:11.630557+00:00,1,2026-04-28T00:14:12.933297+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,a8:3a:79:c3:bb:22,en0,<redacted>,<redacted>,-80,-90,97.0 Mbps,2g11/20,<redacted> (hw=<redacted>),None,11ax,3,2,56 %,null,data/wifi_raw/81d02a893cb3.json
81d02a893cb3,33,2026-04-28T00:14:11.630557+00:00,2,2026-04-28T00:14:14.134705+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,a8:3a:79:c3:bb:22,en0,<redacted>,<redacted>,-78,-90,97.0 Mbps,2g11/20,<redacted> (hw=<redacted>),None,11ax,3,2,56 %,null,data/wifi_raw/81d02a893cb3.json
76f32285b2a5,34,2026-04-28T00:14:16.634571+00:00,0,2026-04-28T00:14:16.700708+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,a8:3a:79:c3:bb:22,en0,<redacted>,<redacted>,-80,-90,97.0 Mbps,2g11/20,<redacted> (hw=<redacted>),None,11ax,3,2,56 %,null,data/wifi_raw/76f32285b2a5.json
76f32285b2a5,34,2026-04-28T00:14:16.634571+00:00,1,2026-04-28T00:14:17.911743+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,a8:3a:79:c3:bb:22,en0,<redacted>,<redacted>,-79,-90,51.0 Mbps,2g11/20,<redacted> (hw=<redacted>),None,11ax,3,2,83 %,null,data/wifi_raw/76f32285b2a5.json
76f32285b2a5,34,2026-04-28T00:14:16.634571+00:00,2,2026-04-28T00:14:19.109436+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,a8:3a:79:c3:bb:22,en0,<redacted>,<redacted>,-80,-90,51.0 Mbps,2g11/20,<redacted> (hw=<redacted>),None,11ax,3,2,83 %,null,data/wifi_raw/76f32285b2a5.json
b2fc2393d2d2,35,2026-04-28T00:14:21.640043+00:00,0,2026-04-28T00:14:21.728573+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,c8:78:67:36:40:52,en0,<redacted>,<redacted>,-70,-96,0.0 Mbps,5g157/40,<redacted> (hw=<redacted>),None,11ax,7,2,0 %,null,data/wifi_raw/b2fc2393d2d2.json
b2fc2393d2d2,35,2026-04-28T00:14:21.640043+00:00,1,2026-04-28T00:14:23.079835+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,c8:78:67:36:40:52,en0,<redacted>,<redacted>,-71,-96,0.0 Mbps,5g157/40,<redacted> (hw=<redacted>),None,11ax,6,2,0 %,null,data/wifi_raw/b2fc2393d2d2.json
b2fc2393d2d2,35,2026-04-28T00:14:21.640043+00:00,2,2026-04-28T00:14:24.267990+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,c8:78:67:36:40:52,en0,<redacted>,<redacted>,-69,-96,0.0 Mbps,5g157/40,<redacted> (hw=<redacted>),None,11ax,6,2,0 %,null,data/wifi_raw/b2fc2393d2d2.json
29762bb653be,36,2026-04-28T00:14:26.645059+00:00,0,2026-04-28T00:14:26.734464+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,c8:78:67:36:40:52,en0,<redacted>,<redacted>,-69,-96,325.0 Mbps,5g157/40,<redacted> (hw=<redacted>),None,11ax,6,2,0 %,null,data/wifi_raw/29762bb653be.json
29762bb653be,36,2026-04-28T00:14:26.645059+00:00,1,2026-04-28T00:14:27.913782+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,c8:78:67:36:40:52,en0,<redacted>,<redacted>,-68,-96,325.0 Mbps,5g157/40,<redacted> (hw=<redacted>),None,11ax,6,2,0 %,null,data/wifi_raw/29762bb653be.json
29762bb653be,36,2026-04-28T00:14:26.645059+00:00,2,2026-04-28T00:14:29.097502+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,c8:78:67:36:40:52,en0,<redacted>,<redacted>,-62,-96,325.0 Mbps,5g157/40,<redacted> (hw=<redacted>),None,11ax,7,2,0 %,null,data/wifi_raw/29762bb653be.json
b11018a5b10d,37,2026-04-28T00:14:31.650102+00:00,0,2026-04-28T00:14:31.722975+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,c8:78:67:36:40:52,en0,<redacted>,<redacted>,-57,-96,412.0 Mbps,5g157/40,<redacted> (hw=<redacted>),None,11ax,7,2,0 %,null,data/wifi_raw/b11018a5b10d.json
b11018a5b10d,37,2026-04-28T00:14:31.650102+00:00,1,2026-04-28T00:14:32.913191+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,c8:78:67:36:40:52,en0,<redacted>,<redacted>,-61,-96,412.0 Mbps,5g157/40,<redacted> (hw=<redacted>),None,11ax,7,2,0 %,null,data/wifi_raw/b11018a5b10d.json
b11018a5b10d,37,2026-04-28T00:14:31.650102+00:00,2,2026-04-28T00:14:34.089669+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,c8:78:67:36:40:52,en0,<redacted>,<redacted>,-59,-96,412.0 Mbps,5g157/40,<redacted> (hw=<redacted>),None,11ax,6,2,0 %,null,data/wifi_raw/b11018a5b10d.json
ce3721eaf236,38,2026-04-28T00:14:36.655229+00:00,0,2026-04-28T00:14:36.741575+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,c8:78:67:36:40:52,en0,<redacted>,<redacted>,-64,-96,344.0 Mbps,5g157/40,<redacted> (hw=<redacted>),None,11ax,6,2,0 %,null,data/wifi_raw/ce3721eaf236.json
ce3721eaf236,38,2026-04-28T00:14:36.655229+00:00,1,2026-04-28T00:14:37.945115+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,c8:78:67:36:40:52,en0,<redacted>,<redacted>,-68,-96,344.0 Mbps,5g157/40,<redacted> (hw=<redacted>),None,11ax,6,2,0 %,null,data/wifi_raw/ce3721eaf236.json
ce3721eaf236,38,2026-04-28T00:14:36.655229+00:00,2,2026-04-28T00:14:39.134354+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,c8:78:67:36:40:52,en0,<redacted>,<redacted>,-68,-96,344.0 Mbps,5g157/40,<redacted> (hw=<redacted>),None,11ax,6,2,0 %,null,data/wifi_raw/ce3721eaf236.json
fcdb791cbcae,39,2026-04-28T00:14:41.660375+00:00,0,2026-04-28T00:14:41.746101+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,c8:78:67:36:40:52,en0,<redacted>,<redacted>,-69,-96,172.0 Mbps,5g157/40,<redacted> (hw=<redacted>),None,11ax,7,2,0 %,null,data/wifi_raw/fcdb791cbcae.json
fcdb791cbcae,39,2026-04-28T00:14:41.660375+00:00,1,2026-04-28T00:14:42.928985+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,c8:78:67:36:40:52,en0,<redacted>,<redacted>,-70,-96,172.0 Mbps,5g157/40,<redacted> (hw=<redacted>),None,11ax,7,2,0 %,null,data/wifi_raw/fcdb791cbcae.json
fcdb791cbcae,39,2026-04-28T00:14:41.660375+00:00,2,2026-04-28T00:14:44.119790+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,c8:78:67:36:40:52,en0,<redacted>,<redacted>,-69,-96,172.0 Mbps,5g157/40,<redacted> (hw=<redacted>),None,11ax,7,2,0 %,null,data/wifi_raw/fcdb791cbcae.json
fdaea84f7599,40,2026-04-28T00:14:46.664032+00:00,0,2026-04-28T00:14:46.745071+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,c8:78:67:36:40:52,en0,<redacted>,<redacted>,-65,-96,344.0 Mbps,5g157/40,<redacted> (hw=<redacted>),None,11ax,7,2,0 %,null,data/wifi_raw/fdaea84f7599.json
fdaea84f7599,40,2026-04-28T00:14:46.664032+00:00,1,2026-04-28T00:14:47.928873+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,c8:78:67:36:40:52,en0,<redacted>,<redacted>,-68,-96,344.0 Mbps,5g157/40,<redacted> (hw=<redacted>),None,11ax,7,2,0 %,null,data/wifi_raw/fdaea84f7599.json
fdaea84f7599,40,2026-04-28T00:14:46.664032+00:00,2,2026-04-28T00:14:49.116504+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,c8:78:67:36:40:52,en0,<redacted>,<redacted>,-68,-96,344.0 Mbps,5g157/40,<redacted> (hw=<redacted>),None,11ax,7,2,0 %,null,data/wifi_raw/fdaea84f7599.json
3f07d1e15c8f,41,2026-04-28T00:14:51.668017+00:00,0,2026-04-28T00:14:51.744616+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,c8:78:67:36:40:52,en0,<redacted>,<redacted>,-79,-96,195.0 Mbps,5g157/40,<redacted> (hw=<redacted>),None,11ax,7,2,6 %,null,data/wifi_raw/3f07d1e15c8f.json
3f07d1e15c8f,41,2026-04-28T00:14:51.668017+00:00,1,2026-04-28T00:14:52.938678+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,c8:78:67:36:40:52,en0,<redacted>,<redacted>,-80,-96,195.0 Mbps,5g157/40,<redacted> (hw=<redacted>),None,11ax,7,2,6 %,null,data/wifi_raw/3f07d1e15c8f.json
3f07d1e15c8f,41,2026-04-28T00:14:51.668017+00:00,2,2026-04-28T00:14:54.137626+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,c8:78:67:36:40:52,en0,<redacted>,<redacted>,-71,0,0.0 Mbps,5g140/40,<redacted> (hw=<redacted>),None,11ax,7,2,0 %,null,data/wifi_raw/3f07d1e15c8f.json
26b9cf493f1a,42,2026-04-28T00:14:56.673113+00:00,0,2026-04-28T00:14:56.758569+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,a8:3a:79:c4:a8:12,en0,<redacted>,<redacted>,-63,-97,0.0 Mbps,5g140/40,<redacted> (hw=<redacted>),None,11ax,8,2,8 %,null,data/wifi_raw/26b9cf493f1a.json
26b9cf493f1a,42,2026-04-28T00:14:56.673113+00:00,1,2026-04-28T00:14:57.954691+00:00,kevinluo,DN525jde.SUNet,outdoor,seqouia,1,5.0,3,1.0,true,,Stanford,a8:3a:79:c4:a8:12,en0,<redacted>,<redacted>,-73,-97,0.0 Mbps,5g140/40,<redacted> (hw=<redacted>),None,11ax,8,2,8 %,null,data/wifi_raw/26b9cf493f1a.json
